Grid_ID,Latitude,Longitude,Area_Name,Neighbourhood,Suburb,Town,City,City_District,County,State_District,Postcode,Display_Name
8428_1427,12.823392022996766,77.69948533431655,Bommasandra,,Bommasandra,,,Bommasandra,Anekal,Bengaluru Urban,560099,"Bommasandra, Kittaganahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8428_1428,12.832375134746677,77.69948533431655,Andapura,,,,,,Anekal,Bengaluru Urban,560100,"Andapura, Anekal, Bengaluru Urban, Karnataka, 560100, India"
8428_1429,12.841358246496586,77.69948533431655,Singena Agrahara,,,,,Gottamaranahalli,Anekal,Bengaluru Urban,,"Gottamaranahalli, Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, India"
8428_1430,12.850341358246496,77.69948533431655,Singena Agrahara,,,,,Gulimangala,Anekal,Bengaluru Urban,,"Gulimangala, Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, India"
8428_1431,12.859324469996409,77.69948533431655,Chikkanagamangala,,,,,Chikkanagamangala,Anekal,Bengaluru Urban,,"Chikkanagamangala, Anekal, Bengaluru Urban, Karnataka, India"
8428_1432,12.868307581746317,77.69948533431655,Gattahalli,,Gattahalli,,,Gettehalli,Anekal,Bengaluru Urban,,"Gattahalli, Gettehalli, Anekal, Bengaluru Urban, Karnataka, India"
8428_1433,12.877290693496228,77.69948533431655,Gattahalli,,,,,,Anekal,Bengaluru Urban,560099,"Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8428_1434,12.886273805246136,77.69948533431655,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8428_1435,12.895256916996049,77.69948533431655,Hadosiddapura,,,,,Hadosiddapura,Bangalore East,Bengaluru Urban,560035,"Hadosiddapura, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8428_1436,12.904240028745958,77.69948533431655,Chikkakanneli,,,,,Chikkakanneli,Bangalore East,Bengaluru Urban,,"Chikkakanneli, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1437,12.913223140495868,77.69948533431655,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1438,12.922206252245775,77.69948533431655,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1439,12.931189363995689,77.69948533431655,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1440,12.940172475745598,77.69948533431655,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1441,12.94915558749551,77.69948533431655,Munnenkolalu,,Munnenkolalu,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1442,12.95813869924542,77.69948533431655,Ashwath Nagar,,Ashwath Nagar,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,560037,"Ashwath Nagar, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India"
8428_1443,12.967121810995328,77.69948533431655,Dodda Nekkundi,,Dodda Nekkundi,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Dodda Nekkundi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1444,12.97610492274524,77.69948533431655,Dodda Nekkundi,,Dodda Nekkundi,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Dodda Nekkundi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1445,12.98508803449515,77.69948533431655,Bharath Aikya Ward,,Bharath Aikya Ward,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1446,12.99407114624506,77.69948533431655,Garudachar Palya,,Garudachar Palya,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Garudachar Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1447,13.00305425799497,77.69948533431655,Devasandra,,Devasandra,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Devasandra, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1448,13.01203736974488,77.69948533431655,K.R Pura,,K.R Pura,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,560036,"K.R Pura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India"
8428_1449,13.021020481494787,77.69948533431655,Bhattarahalli,,Bhattarahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bhattarahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1450,13.0300035932447,77.69948533431655,Alehalli,,,,,Alehalli,Bangalore East,Bengaluru Urban,,"Alehalli, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1451,13.03898670499461,77.69948533431655,Kittaganuru,,,,,,Bangalore East,Bengaluru Urban,560049,"Kittaganuru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8428_1452,13.04796981674452,77.69948533431655,Aduru,,,,,Hoovinane,Bangalore East,Bengaluru Urban,,"Hoovinane, Aduru, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1453,13.05695292849443,77.69948533431655,Aduru,,,,,,Bangalore East,Bengaluru Urban,560049,"Aduru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8428_1454,13.06593604024434,77.69948533431655,Aduru,,,,,,Bangalore East,Bengaluru Urban,560049,"Aduru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8428_1455,13.074919151994251,77.69948533431655,Kadaagrahara,,,,,,Bangalore East,Bengaluru Urban,562149,"Kadaagrahara, Bangalore East, Bengaluru Urban, Karnataka, 562149, India"
8428_1456,13.08390226374416,77.69948533431655,Kadaagrahara,,,,,,Bangalore East,Bengaluru Urban,562149,"Kadaagrahara, Bangalore East, Bengaluru Urban, Karnataka, 562149, India"
8428_1457,13.09288537549407,77.69948533431655,Chikkasandra,,,,,Chikkasandra,Bangalore East,Bengaluru Urban,,"Chikkasandra, Bangalore East, Bengaluru Urban, Karnataka, India"
8428_1458,13.101868487243982,77.69948533431655,Yarappanahalli,,,,,,Bangalore East,Bengaluru Urban,562149,"Yarappanahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India"
8428_1459,13.110851598993891,77.69948533431655,Chokkanahalli,,,,,Dasanayakanahalli,Yelahanka taluku,Bengaluru Urban,562149,"Dasanayakanahalli, Chokkanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8428_1460,13.119834710743802,77.69948533431655,Chokkanahalli,,,,,Dasanayakanahalli,Yelahanka taluku,Bengaluru Urban,562149,"Dasanayakanahalli, Chokkanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8428_1461,13.128817822493712,77.69948533431655,Maralakunte,,,,,Mahadevakodagehalli,Yelahanka taluku,Bengaluru Urban,562149,"Yediyur, Mahadevakodagehalli, Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8428_1462,13.13780093424362,77.69948533431655,Maralakunte,,,,,Mahadevakodagehalli,Yelahanka taluku,Bengaluru Urban,562149,"Mahadeva Kodigehalli, Mahadevakodagehalli, Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8428_1463,13.146784045993533,77.69948533431655,Maralakunte,,,,,Mahadevakodagehalli,Yelahanka taluku,Bengaluru Urban,562149,"Mahadeva Kodigehalli, Mahadevakodagehalli, Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1424,12.796442687747035,77.70870399544657,Chandapura,,Chandapura,,,Chandapura,Anekal,Bengaluru Urban,562145,"Chandapura, Kittaganahalli, Anekal, Bengaluru Urban, Karnataka, 562145, India"
8429_1425,12.805425799496946,77.70870399544657,Chandapura,,Chandapura,,,Chandapura,Anekal,Bengaluru Urban,562145,"Chandapura, Kittaganahalli, Anekal, Bengaluru Urban, Karnataka, 562145, India"
8429_1426,12.814408911246856,77.70870399544657,Heelalige,,,,,,Anekal,Bengaluru Urban,560099,"Heelalige, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8429_1427,12.823392022996766,77.70870399544657,Heelalige,,,,,,Anekal,Bengaluru Urban,560099,"Heelalige, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8429_1428,12.832375134746677,77.70870399544657,Singena Agrahara,,,,,,Anekal,Bengaluru Urban,560099,"Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8429_1429,12.841358246496586,77.70870399544657,Gottamaranahalli,,,,,Gottamaranahalli,Anekal,Bengaluru Urban,,"Gottamaranahalli, Anekal, Bengaluru Urban, Karnataka, India"
8429_1430,12.850341358246496,77.70870399544657,Singena Agrahara,,,,,Chinkala Madinala,Anekal,Bengaluru Urban,,"Chinkala Madinala, Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, India"
8429_1431,12.859324469996409,77.70870399544657,Huskur,,Huskur,,,Huskuru,Anekal,Bengaluru Urban,560099,"Huskur, Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8429_1432,12.868307581746317,77.70870399544657,Gattahalli,,,,,,Anekal,Bengaluru Urban,560099,"Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8429_1433,12.877290693496228,77.70870399544657,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8429_1434,12.886273805246136,77.70870399544657,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8429_1435,12.895256916996049,77.70870399544657,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8429_1436,12.904240028745958,77.70870399544657,Mulluru,,Mulluru,,,Mulluru,Bangalore East,Bengaluru Urban,560035,"Ambedkar Nagara, Mulluru, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8429_1437,12.913223140495868,77.70870399544657,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1438,12.922206252245775,77.70870399544657,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1439,12.931189363995689,77.70870399544657,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1440,12.940172475745598,77.70870399544657,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1441,12.94915558749551,77.70870399544657,Munnenkolalu,,Munnenkolalu,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1442,12.95813869924542,77.70870399544657,Priyadarshini Ward,,Priyadarshini Ward,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Priyadarshini Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1443,12.967121810995328,77.70870399544657,Bharath Aikya Ward,,Bharath Aikya Ward,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1444,12.97610492274524,77.70870399544657,Bharath Aikya Ward,,Bharath Aikya Ward,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1445,12.98508803449515,77.70870399544657,Kaveri Nagara,,Kaveri Nagara,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,560048,"Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India"
8429_1446,12.99407114624506,77.70870399544657,Kaveri Nagara,,Kaveri Nagara,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,560048,"Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India"
8429_1447,13.00305425799497,77.70870399544657,Hoodi,,Hoodi,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1448,13.01203736974488,77.70870399544657,Medahalli,,Medahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Medahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1449,13.021020481494787,77.70870399544657,Bhattarahalli,,Bhattarahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bhattarahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1450,13.0300035932447,77.70870399544657,Kittaganuru,,,,,,Bangalore East,Bengaluru Urban,560049,"Kittaganuru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1451,13.03898670499461,77.70870399544657,Kittaganuru,,,,,,Bangalore East,Bengaluru Urban,560049,"Kittaganuru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1452,13.04796981674452,77.70870399544657,Aduru,,,,,Hoovinane,Bangalore East,Bengaluru Urban,,"Hoovinane, Aduru, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1453,13.05695292849443,77.70870399544657,Aduru,,,,,,Bangalore East,Bengaluru Urban,560049,"Aduru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1454,13.06593604024434,77.70870399544657,Bidarahalli,,,,,,Bangalore East,Bengaluru Urban,560049,"Bidarahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1455,13.074919151994251,77.70870399544657,Byappanahalli,,,,,,Bangalore East,Bengaluru Urban,560049,"Byappanahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1456,13.08390226374416,77.70870399544657,Gundur,,,,,,Bangalore East,Bengaluru Urban,560049,"Gundur, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8429_1457,13.09288537549407,77.70870399544657,Chikkasandra,,,,,Chikkasandra,Bangalore East,Bengaluru Urban,,"Chikkasandra, Bangalore East, Bengaluru Urban, Karnataka, India"
8429_1458,13.101868487243982,77.70870399544657,Marasandra,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Marasandra, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1459,13.110851598993891,77.70870399544657,Marasandra,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Marasandra, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1460,13.119834710743802,77.70870399544657,Maralakunte,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1461,13.128817822493712,77.70870399544657,Maralakunte,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1462,13.13780093424362,77.70870399544657,Maralakunte,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8429_1463,13.146784045993533,77.70870399544657,Maralakunte,,,,,Mahadevakodagehalli,Yelahanka taluku,Bengaluru Urban,562149,"Mahadeva Kodigehalli, Mahadevakodagehalli, Maralakunte, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1424,12.796442687747035,77.71792265657658,Chandapura,,Chandapura,,,Chandapura,Anekal,Bengaluru Urban,562145,"Chandapura, Kittaganahalli, Anekal, Bengaluru Urban, Karnataka, 562145, India"
8430_1425,12.805425799496946,77.71792265657658,Neraluru,,,,,,Anekal,Bengaluru Urban,562107,"Neraluru, Anekal, Bengaluru Urban, Karnataka, 562107, India"
8430_1426,12.814408911246856,77.71792265657658,Ramasagara,,,,,,Anekal,Bengaluru Urban,560099,"Ramasagara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8430_1427,12.823392022996766,77.71792265657658,Ramasagara,,,,,,Anekal,Bengaluru Urban,560099,"Ramasagara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8430_1428,12.832375134746677,77.71792265657658,Singena Agrahara,,,,,,Anekal,Bengaluru Urban,560099,"Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8430_1429,12.841358246496586,77.71792265657658,Singena Agrahara,,,,,,Anekal,Bengaluru Urban,560099,"Singena Agrahara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8430_1430,12.850341358246496,77.71792265657658,Narayanaghatta,,,,,,Anekal,Bengaluru Urban,560099,"Narayanaghatta, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8430_1431,12.859324469996409,77.71792265657658,Kommasandra,,,,,Harohalli,Anekal,Bengaluru Urban,,"Harohalli, Kommasandra, Anekal, Bengaluru Urban, Karnataka, India"
8430_1432,12.868307581746317,77.71792265657658,Kommasandra,,,,,Chokkasandra,Anekal,Bengaluru Urban,,"Chokkasandra, Kommasandra, Anekal, Bengaluru Urban, Karnataka, India"
8430_1433,12.877290693496228,77.71792265657658,Gattahalli,,,,,Avalahalli,Anekal,Bengaluru Urban,,"Avalahalli, Gattahalli, Anekal, Bengaluru Urban, Karnataka, India"
8430_1434,12.886273805246136,77.71792265657658,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8430_1435,12.895256916996049,77.71792265657658,Kodati,,Kodati,,,Kodathi,Bangalore East,Bengaluru Urban,560035,"Kodati, Kodathi, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8430_1436,12.904240028745958,77.71792265657658,Mulluru,,Mulluru,,,Mulluru,Bangalore East,Bengaluru Urban,560035,"Ambedkar Nagara, Mulluru, Bangalore East, Bengaluru Urban, Karnataka, 560035, India"
8430_1437,12.913223140495868,77.71792265657658,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1438,12.922206252245775,77.71792265657658,Gunjur,,Gunjur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1439,12.931189363995689,77.71792265657658,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1440,12.940172475745598,77.71792265657658,Panathur,,Panathur,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1441,12.94915558749551,77.71792265657658,Kundalahalli,,Kundalahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Kundalahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1442,12.95813869924542,77.71792265657658,Kundalahalli,,Kundalahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Kundalahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1443,12.967121810995328,77.71792265657658,Kundalahalli,,Kundalahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Kundalahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1444,12.97610492274524,77.71792265657658,Bharath Aikya Ward,,Bharath Aikya Ward,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1445,12.98508803449515,77.71792265657658,Kaveri Nagara,,Kaveri Nagara,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,560048,"Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India"
8430_1446,12.99407114624506,77.71792265657658,Hoodi,,Hoodi,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1447,13.00305425799497,77.71792265657658,Hoodi,,Hoodi,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1448,13.01203736974488,77.71792265657658,Basavanapura,,Basavanapura,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Basavanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1449,13.021020481494787,77.71792265657658,Medahalli,,Medahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Medahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1450,13.0300035932447,77.71792265657658,Bhattarahalli,,Bhattarahalli,,Bengaluru,Bengaluru East City Corporation,Bangalore East,Bengaluru Urban,,"Bhattarahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1451,13.03898670499461,77.71792265657658,Kittaganuru,,,,,,Bangalore East,Bengaluru Urban,560049,"Kittaganuru, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8430_1452,13.04796981674452,77.71792265657658,Hirandahalli,,,,,,Bangalore East,Bengaluru Urban,560049,"Hirandahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8430_1453,13.05695292849443,77.71792265657658,Bidarahalli,,,,,,Bangalore East,Bengaluru Urban,560049,"Bidarahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8430_1454,13.06593604024434,77.71792265657658,Byappanahalli,,,,,,Bangalore East,Bengaluru Urban,560049,"Byappanahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8430_1455,13.074919151994251,77.71792265657658,Kammasandra,,,,,Kammasandra,Bangalore East,Bengaluru Urban,,"Kammasandra, Bangalore East, Bengaluru Urban, Karnataka, India"
8430_1456,13.08390226374416,77.71792265657658,Gundur,,,,,,Bangalore East,Bengaluru Urban,560049,"Gundur, Bangalore East, Bengaluru Urban, Karnataka, 560049, India"
8430_1457,13.09288537549407,77.71792265657658,Marasandra,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Marasandra, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1458,13.101868487243982,77.71792265657658,Marasandra,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Marasandra, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1459,13.110851598993891,77.71792265657658,Marasandra,,,,,,Yelahanka taluku,Bengaluru Urban,562149,"Marasandra, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1460,13.119834710743802,77.71792265657658,Manchappanahalli,,,,,Manchappanahosahalli,Yelahanka taluku,Bengaluru Urban,562149,"Manchappana Hosahalli, Manchappanahosahalli, Manchappanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1461,13.128817822493712,77.71792265657658,Manchappanahalli,,,,,Manchappanahosahalli,Yelahanka taluku,Bengaluru Urban,562149,"Manchappana Hosahalli, Manchappanahosahalli, Manchappanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1462,13.13780093424362,77.71792265657658,Manchappanahalli,,,,,Manchappanahosahalli,Yelahanka taluku,Bengaluru Urban,562149,"Manchappana Hosahalli, Manchappanahosahalli, Manchappanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8430_1463,13.146784045993533,77.71792265657658,Singahalli,,,,,Arebinnamangala,Yelahanka taluku,Bengaluru Urban,562149,"Arebinnamangala, Singahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
8431_1424,12.796442687747035,77.7271413177066,Neraluru,,,,,,Anekal,Bengaluru Urban,562107,"Neraluru, Anekal, Bengaluru Urban, Karnataka, 562107, India"
8431_1425,12.805425799496946,77.7271413177066,Neraluru,,,,,,Anekal,Bengaluru Urban,562107,"Neraluru, Anekal, Bengaluru Urban, Karnataka, 562107, India"
8431_1426,12.814408911246856,77.7271413177066,Lakshmisagara,,,,,,Anekal,Bengaluru Urban,562107,"Lakshmisagara, Anekal, Bengaluru Urban, Karnataka, 562107, India"
8431_1427,12.823392022996766,77.7271413177066,Ramasagara,,,,,,Anekal,Bengaluru Urban,560099,"Ramasagara, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8431_1428,12.832375134746677,77.7271413177066,Narayanaghatta,,,,,,Anekal,Bengaluru Urban,560099,"Narayanaghatta, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8431_1429,12.841358246496586,77.7271413177066,Narayanaghatta,,,,,,Anekal,Bengaluru Urban,560099,"Narayanaghatta, Anekal, Bengaluru Urban, Karnataka, 560099, India"
8431_1430,12.850341358246496,77.7271413177066,Kommasandra,,,,,Kaggalipura,Anekal,Bengaluru Urban,,"Kaggalipura, Kommasandra, Anekal, Bengaluru Urban, Karnataka, India"
8431_1431,12.859324469996409,77.7271413177066,Kommasandra,,,,,Kaggalipura,Anekal,Bengaluru Urban,,"Kaggalipura, Kommasandra, Anekal, Bengaluru Urban, Karnataka, India"
8431_1432,12.868307581746317,77.7271413177066,Kommasandra,,,,,Chokkasandra,Anekal,Bengaluru Urban,,"Chokkasandra, Kommasandra, Anekal, Bengaluru Urban, Karnataka, India"
