Cluster_ID,Dominant_Locality,Localities,Center_Latitude,Center_Longitude,Total_Cells,Cluster_Area_km2,High_Cells,Very_High_Cells,Mean_Median_LST,Maximum_LST,Mean_Heat_Score,Maximum_Heat_Score,Mean_Hot_Frequency,Mean_Tree_Probability,Mean_Built_Probability,Average_Greening_Percent,Total_Trees_To_Plant,Tree_Canopy_Target_m2,Non_Tree_Cooling_Area_m2,Strong_Cells,Moderate_Reliability_Cells,Limited_Cells,Model_Only_Cells,Dominant_Planning_Reliability,Mean_Hot_Frequency_Percent,Mean_Tree_Probability_Percent,Mean_Built_Probability_Percent,Cluster_Rank_Score,Cluster_Rank,Area_Score,Mean_Heat_Score_Normalized,Maximum_Heat_Score_Normalized,Very_High_Share,Very_High_Count_Score,Hot_Frequency_Score,Evidence_Score,Final_Intensity_Score,Planning_Significance_Score,Intensity_Rank,Planning_Rank,Planning_Category
39,Kodagalahatti,Kodagalahatti,13.146784045993533,77.63034537584146,2,2,1,1,38.59533938345002,44.8267401905,52.77313987106864,56.09692510523176,0.3333333333333333,0.0433837075834162,0.4911926968488842,13.764171712640614,5305,159130.1810023059,116153.25325050634,0,2,0,0,Moderate,33.33333333333333,4.33837075834162,49.11926968488842,49.43881088495549,45,0.09749375012019273,0.12761536649406943,0.22290798694396727,0.5,0.16730017881017414,0.21052631578947364,0.75,22.387840649151432,20.657466437025064,48,48,Localized
17,Kaggalipura,Kaggalipura,12.800934243621992,77.51050278115127,2,2,1,1,39.3326490227,45.20719999670005,54.03260587308159,58.21273246574911,0.3928571428571428,0.0837734391390113,0.5782216176774706,13.778355406325003,4594,137783.55406325008,137783.55406325008,0,1,0,1,Model Only,39.285714285714285,8.377343913901134,57.82216176774706,51.72499861646685,41,0.09749375012019273,0.1769663836223775,0.29457777735488405,0.5,0.16730017881017414,0.3045112781954886,0.475,28.033325342676974,20.551034307760542,42,49,Localized
16,Aivarakandapura,Aivarakandapura,13.146784045993533,77.49667478945626,1,1,1,0,42.33983156375004,46.92863449940003,55.56249848528575,55.56249848528575,0.5,0.1712103863246738,0.054604995297268,10.1241347915708,2869,86055.1457283518,15186.202187356204,0,1,0,0,Moderate,50.0,17.121038632467382,5.4604995297268,48.893748939700025,47,0.0,0.2369138187962434,0.20480508941355138,0.0,0.0,0.4736842105263158,0.75,24.070364197714838,19.023169375323544,46,50,Localized
43,Chikkathoguru,Chikkathoguru,12.859324469996409,77.64417336753648,1,1,1,0,39.96732406640002,46.47904523870002,55.541086827459466,55.541086827459466,0.5,0.1086673197569325,0.3716881169239059,10.70806160785444,2499,74956.43125498109,32124.18482356332,0,1,0,0,Moderate,50.0,10.86673197569325,37.16881169239059,48.87876077922162,48,0.0,0.23607482267372673,0.20407980172555276,0.0,0.0,0.4736842105263158,0.75,24.01867216061421,18.999136575993226,47,51,Localized
4,Mattahalli,Mattahalli,13.106360043118936,77.4551908143712,2,2,2,0,39.73606510572503,48.317666557099976,52.82510468630395,55.3527071977591,0.4166666666666666,0.1209995142999104,0.2555517824366689,10.456455329448747,5926,177759.74060062872,31369.36598834624,0,2,0,0,Moderate,41.66666666666666,12.099951429991044,25.555178243666887,45.94280724160989,52,0.09749375012019273,0.12965155999405142,0.19769872524843438,0.0,0.0,0.3421052631578946,0.75,16.97063579413081,18.415883587550102,51,52,Localized
66,Chikkasandra,"Chikkasandra, Marasandra",13.097376931369029,77.71331332601157,2,2,2,0,39.104427827300015,48.55762865120004,52.45100868487441,54.18507598926402,0.3809523809523809,0.0597086997004225,0.2196989419171585,10.55122628618548,5436,163050.25430245,47974.2714212596,1,1,0,0,Strong,38.095238095238095,5.970869970042256,21.96989419171586,44.76827052455711,54,0.09749375012019273,0.11499295218353978,0.15814697514504794,0.0,0.0,0.2857142857142856,0.875,14.267678180253501,18.413284155869913,54,53,Localized
59,Gunjur,Gunjur,12.913223140495868,77.69948533431655,1,1,1,0,39.26847569719999,43.36239206210004,55.54677040858181,55.54677040858181,0.4,0.0313945449888706,0.6270099515095353,11.245570680467024,1875,56227.85340233512,56227.85340233512,0,1,0,0,Moderate,40.0,3.13945449888706,62.70099515095353,46.88273928600727,49,0.0,0.23629752857358466,0.20427232448325885,0.0,0.0,0.31578947368421056,0.75,20.874498728709067,17.42656855314639,49,54,Localized
24,HMT Ward,"HMT Ward, Doddabommasandra",13.04796981674452,77.55505964327968,3,3,3,0,36.942285219200016,43.9337141051,51.21210615953459,52.83003473297521,0.261111111111111,0.0398636151609631,0.7157521117478609,11.242872797157377,3937,118050.1643701524,219236.0195445688,0,3,0,0,Moderate,26.111111111111107,3.986361516096313,71.57521117478609,41.47517867725659,65,0.16666666666666669,0.06644769597921961,0.11224699169257601,0.0,0.0,0.09649122807017528,0.75,7.393907192886689,15.916336117211907,65,55,Localized
12,Badamanavarthekaval,Badamanavarthekaval,12.868307581746317,77.48745612832626,1,1,1,0,40.58652402455,44.63755278350002,51.96678414626408,51.96678414626408,0.5,0.1244740040274336,0.0686267355922609,10.174635593914386,2883,86484.40254827228,15261.953390871582,0,1,0,0,Moderate,50.0,12.44740040274336,6.86267355922609,46.37674890238486,51,0.0,0.09601905891392246,0.08300567711157406,0.0,0.0,0.4736842105263158,0.75,15.389588494872566,14.987280054657347,52,56,Localized
44,Hosapalya,"Hosapalya, Agara",12.899748472871003,77.64417336753648,2,2,2,0,35.817185545025026,44.49891789230001,51.00914752574879,51.525318513103926,0.3333333333333333,0.029073645826429,0.6951628873066511,11.237009359969155,3182,95439.86478263172,129300.3224167514,0,2,0,0,Moderate,33.33333333333333,2.9073645826429,69.51628873066511,42.5021126815296,59,0.09749375012019273,0.05849494854793303,0.06805169311821342,0.0,0.0,0.21052631578947364,0.75,8.25161658566213,14.380491563641314,61,57,Localized
28,Bannerughatta,Bannerughatta,12.823392022996766,77.57964273962638,1,1,1,0,38.61933388385002,44.61292594940006,50.49292980041628,50.49292980041628,0.375,0.0908465781249105,0.4442099920706823,10.731885538885102,2505,75123.19877219571,32195.65661665531,1,0,0,0,Strong,37.5,9.08465781249105,44.42099920706823,42.845050860291394,58,0.0,0.038267431676414505,0.03308107904358052,0.0,0.0,0.2763157894736842,1.0,7.884040032619777,13.859317318700937,63,58,Localized
7,Andrahalli,"Andrahalli, Gangodanahalli",13.032997963828004,77.48438324128291,3,3,3,0,35.97659202860003,44.49385922270003,50.60805018913118,52.09341123314146,0.3238095238095238,0.0334720824329628,0.7082396311744366,11.234375749930246,4490,134647.9705266225,202383.30197128485,0,1,2,0,Limited,32.38095238095238,3.3472082432962824,70.82396311744365,42.27316586958487,63,0.16666666666666669,0.042778318247553626,0.08729497912753241,0.0,0.0,0.1954887218045113,0.5166666666666667,7.803281644180682,13.850070040938178,64,59,Localized
19,Vinayaka Layout,Vinayaka Layout,12.967121810995328,77.50589345058627,1,1,1,0,36.54492900080003,42.14448317570003,51.88233303300193,51.88233303300193,0.4,0.0324083501473069,0.7312525445595384,11.298097598387567,1319,39543.34159435649,73437.6343895192,0,1,0,0,Moderate,40.0,3.2408350147306897,73.12525445595384,44.31763312310135,55,0.0,0.09270991969901379,0.08014502273423639,0.0,0.0,0.31578947368421056,0.75,12.027811830000672,13.313543358164747,56,60,Localized
52,Electronics City Phase 2 (East),"Electronics City Phase 2 (East), Chikkanagamangala",12.854832914121452,77.68565734262154,2,2,2,0,36.59459283140002,46.66638691490007,51.542052302632,52.12799146212595,0.3095238095238095,0.0296729794456864,0.6109836200358414,11.134086485259653,3712,111340.86485259653,111340.86485259653,0,1,1,0,Limited,30.952380952380956,2.96729794456864,61.09836200358414,42.41639759219208,61,0.09749375012019273,0.07937633218964112,0.08846633234707778,0.0,0.0,0.17293233082706758,0.575,8.84535821280394,12.876325779140057,58,61,Localized
68,Kommasandra,Kommasandra,12.859324469996409,77.7317506482716,2,2,2,0,37.86871105670003,46.65968759570007,51.44653875035986,51.94576701568832,0.3095238095238095,0.0645428645592806,0.4213930543220852,10.78866841572641,4839,145150.43960881606,70622.92870571214,0,1,1,0,Limited,30.952380952380956,6.454286455928066,42.13930543220852,42.32786038206021,62,0.09749375012019273,0.07563372147475549,0.0822937534404911,0.0,0.0,0.17293233082706758,0.575,8.54133931154385,12.739747775776477,60,62,Localized
50,Gollahalli,Gollahalli,13.08390226374416,77.67182935092652,1,1,1,0,36.05705791609999,44.12596063999997,52.30471500361183,52.30471500361183,0.3333333333333333,0.028532207943499,0.7040454657981172,11.280807033479096,1317,39482.82461717683,73325.24571761413,0,1,0,0,Moderate,33.33333333333333,2.8532207943499,70.40454657981172,43.27996716919495,57,0.0,0.10926056880978162,0.09445257637634107,0.0,0.0,0.21052631578947364,0.75,10.942263477589265,12.735000297853782,57,63,Localized
48,New Thippasandra,New Thippasandra,12.97610492274524,77.66261068979651,1,1,1,0,39.43667646140005,41.780190604100056,53.17670298200684,53.17670298200684,0.2,0.0324633121490478,0.6633338928222656,11.236422398685358,1873,56182.11199342679,56182.11199342679,0,1,0,0,Moderate,20.0,3.2463312149047803,66.33338928222656,41.22369208740479,67,0.0,0.1434286158937617,0.12398985695236095,0.0,0.0,0.0,0.75,8.836891059559493,11.608470887398845,59,64,Localized
58,Yarappanahalli,Yarappanahalli,13.09288537549407,77.69026667318654,1,1,1,0,39.423072741800034,44.11040864900002,51.08977026759709,51.08977026759709,0.3333333333333333,0.0484206809196621,0.2347965575754642,10.567702225994973,2995,89825.46892095725,15851.553338992468,0,1,0,0,Moderate,33.33333333333333,4.84206809196621,23.479655757546418,42.42950585398463,60,0.0,0.06165407654942536,0.0532981517269571,0.0,0.0,0.21052631578947364,0.75,8.009143170940416,11.371326206152816,62,65,Localized
54,Halanayakanahalli,Halanayakanahalli,12.895256916996049,77.68104801205654,1,1,1,0,34.67793811640001,45.51765875330002,50.44132659447394,50.44132659447394,0.3333333333333333,0.0358173644635826,0.6950973349157721,11.206849507764524,1868,56034.24753882262,56034.24753882262,0,1,0,0,Moderate,33.33333333333333,3.58173644635826,69.50973349157721,41.97559528279842,64,0.0,0.0362454075040545,0.03133309809624408,0.0,0.0,0.21052631578947364,0.75,6.443670068357754,10.643502288938269,66,66,Localized
32,Nyayanga Badavane,Nyayanga Badavane,13.09288537549407,77.57964273962638,1,1,1,0,35.3102205461,43.526798824100034,49.51632319764878,49.51632319764878,0.3333333333333333,0.0336562583688646,0.7420964390039444,11.254108088343484,1313,39389.37830920219,73151.70257423265,0,1,0,0,Moderate,33.33333333333333,3.36562583688646,74.20964390039444,41.32809290502081,66,0.0,0.0,0.0,0.0,0.0,0.21052631578947364,0.75,4.210526315789473,9.605263157894738,71,67,Localized
14,Madhavara,Madhavara,13.061444484369384,77.48745612832626,2,2,2,0,36.30882926930002,44.399368059800025,49.68875669338647,49.90867544979189,0.2857142857142857,0.0351950792614118,0.7006703372431331,11.198261659091436,3173,95170.48390568176,128794.749276147,0,0,2,0,Limited,28.57142857142857,3.519507926141189,70.0670337243133,40.5513950887576,72,0.09749375012019273,0.0067566479667129625,0.013290342118609643,0.0,0.0,0.13533834586466162,0.4,3.3092913889269924,8.546232342772756,72,68,Localized
37,Venkateshpuram,Venkateshpuram,13.01203736974488,77.61651738414643,1,1,1,0,36.42649460780004,44.92786231220002,49.68247060237917,49.68247060237917,0.2,0.0267565250396728,0.718029702315107,11.242553145690689,1312,39348.936009917416,73076.5954469895,0,1,0,0,Moderate,20.0,2.67565250396728,71.8029702315107,38.77772942166542,73,0.0,0.0065103332710596045,0.0056279933119398225,0.0,0.0,0.0,0.75,0.40111316364087973,7.686486598540592,73,69,Localized
5,Machohalli,Machohalli,13.0300035932447,77.45980014493621,1,1,1,0,36.43606506379999,45.39754953050001,50.589839062908105,50.589839062908105,0.2857142857142857,0.0528834185686898,0.6594114374469637,11.119681353822228,1854,55598.406769111134,55598.406769111134,0,0,1,0,Limited,28.57142857142857,5.28834185686898,65.94114374469638,41.12717305832139,68,0.0,0.04206473201281272,0.03636373447869892,0.0,0.0,0.13533834586466162,0.4,5.298449559773214,6.55831544368986,67,70,Localized
63,Chandapura,Chandapura,12.796442687747035,77.70870399544657,1,1,1,0,36.47426143730004,44.10666591710002,50.29413905494248,50.29413905494248,0.2857142857142857,0.033424375449132,0.7042758646196621,11.22175538839865,1310,39276.14385939527,72941.41002459123,0,0,1,0,Limited,28.57142857142857,3.3424375449132,70.4275864619662,40.92018305274545,69,0.0,0.03047799911599054,0.02634734168657771,0.0,0.0,0.13533834586466162,0.4,4.584570424097296,6.226416857832205,68,71,Localized
49,Kannuru,Kannuru,13.101868487243982,77.66261068979651,1,1,1,0,36.78323335520002,46.63335175160002,50.20626027841474,50.20626027841474,0.2857142857142857,0.0331528887905898,0.6231563286989835,11.110554571892187,1852,55552.772859460936,55552.772859460936,0,0,1,0,Limited,28.57142857142857,3.31528887905898,62.31563286989835,40.85866790917604,71,0.0,0.02703455006797839,0.02337058037416279,0.0,0.0,0.13533834586466162,0.4,4.372413429366438,6.1277802637478125,70,72,Localized
47,Hosahalli,Hosahalli,13.146784045993533,77.65339202866649,1,1,1,0,39.922189112300025,47.93556610130001,50.27234833971629,50.27234833971629,0.2857142857142857,0.0585176103115007,0.2905040250283773,10.59885813431852,3004,90090.29414170742,15898.287201477782,0,0,0,1,Model Only,28.57142857142857,5.85176103115007,29.05040250283773,40.90492955208712,70,0.0,0.029624149977826454,0.025609213999573614,0.0,0.0,0.13533834586466162,0.2,4.53196326639563,4.201958598198882,69,73,Localized
